,pkSeqID,stime,flgs,flgs_number,proto,proto_number,saddr,sport,daddr,dport,pkts,bytes,state,state_number,ltime,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,TnBPSrcIP,TnBPDstIP,TnP_PSrcIP,TnP_PDstIP,TnP_PerProto,TnP_Per_Dport,AR_P_Proto_P_SrcIP,AR_P_Proto_P_DstIP,N_IN_Conn_P_DstIP,N_IN_Conn_P_SrcIP,AR_P_Proto_P_Sport,AR_P_Proto_P_Dport,Pkts_P_State_P_Protocol_P_DestIP,Pkts_P_State_P_Protocol_P_SrcIP,attack,category,subcategory
1651037,1651037,1528102948.83895,e,1,tcp,1,192.168.100.149,42240,192.168.100.3,80,10,1415,RST,1,1528102962.8503098,785,14.011356,0.663259,0.9379149999999999,1.9897759999999998,0.0,1.989671,6,4,649,766,0.642336,0.35685300000000003,0.24954899999999997,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713707,0.694409,1001,930,1,DDoS,HTTP
1651038,1651038,1528102948.83923,e,1,tcp,1,192.168.100.149,42242,192.168.100.3,80,10,1531,RST,1,1528102962.85033,786,14.011095000000001,0.663267,0.9379219999999999,1.989801,0.0,1.989689,6,4,765,766,0.6423479999999999,0.35686,0.24955500000000003,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.71372,0.694409,1001,930,1,DDoS,HTTP
1651039,1651039,1528102948.8396199,e,1,tcp,1,192.168.100.149,42244,192.168.100.3,80,10,1612,RST,1,1528102962.85035,787,14.010729000000001,0.663277,0.937932,1.98983,0.0,1.989713,6,4,846,766,0.642365,0.356869,0.249563,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713739,0.694409,1001,930,1,DDoS,HTTP
1651040,1651040,1528102948.8399,e,1,tcp,1,192.168.100.149,42246,192.168.100.3,80,10,1540,RST,1,1528102962.85037,788,14.010470999999999,0.663276,0.937945,1.989828,0.0,1.9897310000000001,6,4,774,766,0.6423770000000001,0.356876,0.249569,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713752,0.694409,1001,930,1,DDoS,HTTP
1651041,1651041,1528102948.8401802,e,1,tcp,1,192.168.100.149,42248,192.168.100.3,80,10,1489,RST,1,1528102962.85039,789,14.010213,0.663292,0.937967,1.9898759999999998,0.0,1.9897779999999998,6,4,723,766,0.642389,0.356883,0.249575,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713765,0.694409,1001,930,1,DDoS,HTTP
1651042,1651042,1528102948.84059,e,1,tcp,1,192.168.100.149,42250,192.168.100.3,80,10,1689,RST,1,1528102962.85041,790,14.009816,0.661957,0.9360700000000001,1.98587,0.0,1.985759,6,4,923,766,0.642407,0.35689299999999996,0.2495,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713785,0.694409,1001,930,1,DDoS,HTTP
1651043,1651043,1528102948.84094,e,1,tcp,1,192.168.100.149,42252,192.168.100.3,80,10,1639,RST,1,1528102962.85043,791,14.009489000000002,0.661967,0.9360850000000001,1.985902,0.0,1.985791,6,4,873,766,0.642422,0.356901,0.249507,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713802,0.694409,1001,930,1,DDoS,HTTP
1651044,1651044,1528102948.84129,e,1,tcp,1,192.168.100.149,42254,192.168.100.3,80,10,1564,RST,1,1528102962.85045,792,14.009154,0.6619689999999999,0.9361,1.9859080000000002,0.0,1.985815,6,4,798,766,0.642437,0.35690900000000003,0.24951500000000001,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713819,0.694409,1001,930,1,DDoS,HTTP
1651045,1651045,1528102948.8415198,e,1,tcp,1,192.168.100.149,42256,192.168.100.3,80,10,1465,RST,1,1528102962.8504698,793,14.008942999999999,0.6619729999999999,0.936113,1.9859189999999998,0.0,1.9858360000000002,6,4,699,766,0.642447,0.356915,0.24952,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.71383,0.694409,1001,930,1,DDoS,HTTP
1651046,1651046,1528102948.84177,e,1,tcp,1,192.168.100.149,42258,192.168.100.3,80,10,1521,RST,1,1528102962.85049,794,14.008719000000001,0.66198,0.9361209999999999,1.98594,0.0,1.985855,6,4,755,766,0.642457,0.356921,0.249525,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713841,0.694409,1001,930,1,DDoS,HTTP
1651047,1651047,1528102948.8420599,e,1,tcp,1,192.168.100.149,42260,192.168.100.3,80,10,1524,RST,1,1528102962.85051,795,14.008448999999999,0.661987,0.936134,1.98596,0.0,1.9858799999999999,6,4,758,766,0.642469,0.356927,0.249531,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713855,0.694409,1001,930,1,DDoS,HTTP
1651048,1651048,1528102948.84231,e,1,tcp,1,192.168.100.149,42262,192.168.100.3,80,10,1598,RST,1,1528102962.8505301,796,14.008219,0.661995,0.936141,1.985986,0.0,1.985898,6,4,832,766,0.64248,0.356933,0.249536,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713867,0.694409,1001,930,1,DDoS,HTTP
1651049,1651049,1528102948.8426301,e,1,tcp,1,192.168.100.149,42264,192.168.100.3,80,10,1570,RST,1,1528102962.85055,797,14.007921,0.662007,0.936147,1.9860200000000001,0.0,1.9859189999999998,6,4,804,766,0.642494,0.356941,0.249542,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713882,0.694409,1001,930,1,DDoS,HTTP
1651050,1651050,1528102948.84321,e,1,tcp,1,192.168.100.149,42266,192.168.100.3,80,10,1919,RST,1,1528102962.85057,798,14.007363,0.662021,0.9361780000000001,1.986062,0.0,1.9859759999999997,6,4,1153,766,0.642519,0.356955,0.24955500000000003,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.71391,0.694409,1001,930,1,DDoS,HTTP
1651051,1651051,1528102948.8435,e,1,tcp,1,192.168.100.149,42268,192.168.100.3,80,10,1533,RST,1,1528102962.85059,799,14.007098000000001,0.662026,0.9361879999999999,1.986077,0.0,1.9859959999999999,6,4,767,766,0.6425310000000001,0.356962,0.249561,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713924,0.694409,1001,930,1,DDoS,HTTP
1651052,1651052,1528102948.84375,e,1,tcp,1,192.168.100.149,42270,192.168.100.3,80,10,1481,RST,1,1528102962.85061,800,14.006860999999999,0.662038,0.9361950000000001,1.986113,0.0,1.986018,6,4,715,766,0.6425420000000001,0.356968,0.249567,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713936,0.694409,1001,930,1,DDoS,HTTP
1651053,1651053,1528102948.8439999,e,1,tcp,1,192.168.100.149,42272,192.168.100.3,80,10,1513,RST,1,1528102962.85063,801,14.006637,0.6621199999999999,0.936164,1.986359,0.0,1.986056,6,4,747,766,0.6425529999999999,0.35697399999999996,0.249572,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713947,0.694409,1001,930,1,DDoS,HTTP
1651054,1651054,1528102948.84431,e,1,tcp,1,192.168.100.149,42274,192.168.100.3,80,10,1576,RST,1,1528102962.85065,802,14.006347,0.662063,0.9362280000000001,1.9861900000000001,0.0,1.9860900000000001,6,4,810,766,0.642566,0.356981,0.249579,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.713962,0.694409,1001,930,1,DDoS,HTTP
1651055,1651055,1528102948.84478,e,1,tcp,1,192.168.100.149,42276,192.168.100.3,80,10,1729,RST,1,1528102962.85068,803,14.005903,0.660724,0.93434,1.982172,0.0,1.9820799999999998,6,4,963,766,0.642586,0.35699200000000003,0.249505,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.7139850000000001,0.694409,1001,930,1,DDoS,HTTP
1651056,1651056,1528102948.84519,e,1,tcp,1,192.168.100.149,42278,192.168.100.3,80,10,1642,RST,1,1528102962.8507,804,14.005517000000001,0.6607390000000001,0.934359,1.982218,0.0,1.9821220000000002,6,4,876,766,0.642604,0.357002,0.24951399999999999,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714004,0.694409,1001,930,1,DDoS,HTTP
1651057,1651057,1528102948.84553,e,1,tcp,1,192.168.100.149,42280,192.168.100.3,80,10,1562,RST,1,1528102962.85072,805,14.005197,0.660745,0.93437,1.9822349999999997,0.0,1.982143,6,4,796,766,0.6426189999999999,0.35701,0.249521,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714021,0.694409,1001,930,1,DDoS,HTTP
1651058,1651058,1528102948.8457901,e,1,tcp,1,192.168.100.149,42282,192.168.100.3,80,10,1582,RST,1,1528102962.85074,806,14.004952,0.660758,0.934376,1.982275,0.0,1.9821650000000002,6,4,816,766,0.64263,0.35701700000000003,0.24952600000000003,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714033,0.694409,1001,930,1,DDoS,HTTP
1651059,1651059,1528102948.84608,e,1,tcp,1,192.168.100.149,42284,192.168.100.3,80,10,1512,RST,1,1528102962.85078,807,14.004698999999999,0.6607729999999999,0.9344030000000001,1.982319,0.0,1.982218,6,4,746,766,0.642641,0.357023,0.249533,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714046,0.694409,1001,930,1,DDoS,HTTP
1651060,1651060,1528102948.84641,e,1,tcp,1,192.168.100.149,42286,192.168.100.3,80,10,1540,RST,1,1528102962.8508,808,14.004397,0.659438,0.9325030000000001,1.978314,0.0,1.9781970000000002,6,4,774,766,0.642655,0.357031,0.249455,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714061,0.694409,1001,930,1,DDoS,HTTP
1651061,1651061,1528102948.84678,e d,3,tcp,1,192.168.100.149,42288,192.168.100.3,80,10,1623,RST,1,1528102962.85083,809,14.004053,0.659434,0.932529,1.9783009999999999,0.0,1.978229,6,4,857,766,0.642671,0.357039,0.24946300000000002,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714079,0.694409,1001,930,1,DDoS,HTTP
1651062,1651062,1528102948.84702,e,1,tcp,1,192.168.100.149,42290,192.168.100.3,80,10,1560,RST,1,1528102962.8508599,810,14.003832000000001,0.659456,0.932542,1.9783680000000001,0.0,1.9782689999999998,6,4,794,766,0.6426810000000001,0.357045,0.249469,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.71409,0.694409,1001,930,1,DDoS,HTTP
1651063,1651063,1528102948.84736,e,1,tcp,1,192.168.100.149,42292,192.168.100.3,80,10,1648,RST,1,1528102962.8508801,811,14.003521,0.65946,0.9325559999999999,1.97838,0.0,1.978293,6,4,882,766,0.642695,0.357053,0.24947600000000003,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714106,0.694409,1001,930,1,DDoS,HTTP
1651064,1651064,1528102948.8475802,e,1,tcp,1,192.168.100.149,42294,192.168.100.3,80,10,1466,RST,1,1528102962.8509,812,14.003316,0.659466,0.932565,1.9783970000000002,0.0,1.9783119999999998,6,4,700,766,0.642705,0.357058,0.24948,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714117,0.694409,1001,930,1,DDoS,HTTP
1651065,1651065,1528102948.84801,e,1,tcp,1,192.168.100.149,42296,192.168.100.3,80,10,1674,RST,1,1528102962.85092,813,14.002911,0.659488,0.932599,1.978463,0.0,1.9783819999999999,6,4,908,766,0.642724,0.357069,0.24949000000000002,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714137,0.694409,1001,930,1,DDoS,HTTP
1651066,1651066,1528102948.8482802,e,1,tcp,1,192.168.100.149,42298,192.168.100.3,80,10,1535,RST,1,1528102962.85094,814,14.002663,0.659482,0.932585,1.978446,0.0,1.9783560000000002,6,4,769,766,0.6427350000000001,0.357075,0.249495,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.71415,0.694409,1001,930,1,DDoS,HTTP
1651067,1651067,1528102948.84869,e,1,tcp,1,192.168.100.149,42300,192.168.100.3,80,10,1727,RST,1,1528102962.85096,815,14.002270999999999,0.659486,0.9325950000000001,1.9784580000000003,0.0,1.978375,6,4,961,766,0.642753,0.357085,0.24950300000000003,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.71417,0.694409,1001,930,1,DDoS,HTTP
1651068,1651068,1528102948.84896,e,1,tcp,1,192.168.100.149,42302,192.168.100.3,80,10,1500,RST,1,1528102962.85098,816,14.002026999999998,0.6594979999999999,0.9326049999999999,1.978494,0.0,1.9784,6,4,734,766,0.642764,0.357091,0.249509,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714182,0.694409,1001,930,1,DDoS,HTTP
1651069,1651069,1528102948.84934,e,1,tcp,1,192.168.100.149,42304,192.168.100.3,80,10,1639,RST,1,1528102962.851,817,14.001666,0.65951,0.932629,1.978531,0.0,1.978447,6,4,873,766,0.642781,0.3571,0.24951700000000002,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714201,0.694409,1001,930,1,DDoS,HTTP
1651070,1651070,1528102948.8496,e,1,tcp,1,192.168.100.149,42306,192.168.100.3,80,10,1530,RST,1,1528102962.8510199,818,14.001422,0.659517,0.932638,1.97855,0.0,1.978466,6,4,764,766,0.642792,0.357107,0.249523,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714213,0.694409,1001,930,1,DDoS,HTTP
1651071,1651071,1528102948.84994,e,1,tcp,1,192.168.100.149,42308,192.168.100.3,80,10,1598,RST,1,1528102962.85105,819,14.001104000000002,0.658183,0.930753,1.974548,0.0,1.974466,6,4,832,766,0.642806,0.357115,0.249446,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714229,0.694409,1001,930,1,DDoS,HTTP
1651072,1651072,1528102948.85017,e,1,tcp,1,192.168.100.149,42310,192.168.100.3,80,10,1507,RST,1,1528102962.85107,820,14.000896,0.658192,0.930759,1.9745759999999999,0.0,1.974484,6,4,741,766,0.6428159999999999,0.35712,0.24945100000000003,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.71424,0.694409,1001,930,1,DDoS,HTTP
1651073,1651073,1528102948.85075,e,1,tcp,1,192.168.100.149,42312,192.168.100.3,80,10,1745,RST,1,1528102962.8511,821,14.000345999999999,0.658211,0.930787,1.974634,0.0,1.974543,6,4,979,766,0.642841,0.357134,0.249464,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714268,0.694409,1001,930,1,DDoS,HTTP
1651074,1651074,1528102948.85127,e d,3,tcp,1,192.168.100.149,42314,192.168.100.3,80,10,1604,RST,1,1528102962.85112,822,13.999847,0.658191,0.930818,1.974574,0.0,1.9745669999999997,6,4,838,766,0.642864,0.357147,0.24947399999999997,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714294,0.694409,1001,930,1,DDoS,HTTP
1651075,1651075,1528102948.85135,e,1,tcp,1,192.168.100.149,42316,192.168.100.3,80,10,1453,RST,1,1528102962.85114,823,13.999794,0.658233,0.930817,1.9747,0.0,1.9746080000000001,6,4,687,766,0.642867,0.357148,0.24947600000000003,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714296,0.694409,1001,930,1,DDoS,HTTP
1651076,1651076,1528102948.8517199,e,1,tcp,1,192.168.100.149,42318,192.168.100.3,80,10,1681,RST,1,1528102962.8511698,824,13.999452,0.648867,0.917558,1.9466,0.0,1.94649,6,4,915,766,0.642882,0.357157,0.248901,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714314,0.694409,1001,930,1,DDoS,HTTP
1651077,1651077,1528102948.85204,e,1,tcp,1,192.168.100.149,42320,192.168.100.3,80,10,1589,RST,1,1528102962.85119,825,13.999156,0.6488729999999999,0.917568,1.94662,0.0,1.94651,6,4,823,766,0.642896,0.357164,0.248908,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714329,0.694409,1001,930,1,DDoS,HTTP
1651078,1651078,1528102948.85235,e,1,tcp,1,192.168.100.149,42322,192.168.100.3,80,10,1536,RST,1,1528102962.8512099,826,13.998861999999999,0.648884,0.9175979999999999,1.946651,0.0,1.946563,6,4,770,766,0.6429090000000001,0.357172,0.248915,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714344,0.694409,1001,930,1,DDoS,HTTP
1651079,1651079,1528102948.85265,e,1,tcp,1,192.168.100.149,42324,192.168.100.3,80,10,1607,RST,1,1528102962.8512301,827,13.998588,0.648891,0.9176110000000001,1.9466740000000002,0.0,1.94659,6,4,841,766,0.642922,0.35717899999999997,0.248921,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.7143579999999999,0.694409,1001,930,1,DDoS,HTTP
1651080,1651080,1528102948.85285,e,1,tcp,1,192.168.100.149,42326,192.168.100.3,80,10,1441,RST,1,1528102962.85126,828,13.998404999999998,0.6475529999999999,0.9157190000000001,1.942659,0.0,1.942575,6,4,675,766,0.64293,0.357184,0.248842,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714367,0.694409,1001,930,1,DDoS,HTTP
1651081,1651081,1528102948.85323,e,1,tcp,1,192.168.100.149,42328,192.168.100.3,80,10,1737,RST,1,1528102962.85128,829,13.998042000000002,0.64756,0.9157290000000001,1.94268,0.0,1.942596,6,4,971,766,0.642947,0.357193,0.24885,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714386,0.694409,1001,930,1,DDoS,HTTP
1651082,1651082,1528102948.85351,e,1,tcp,1,192.168.100.149,42330,192.168.100.3,80,10,1577,RST,1,1528102962.85129,830,13.997784,0.647563,0.9157360000000001,1.9426889999999999,0.0,1.942609,6,4,811,766,0.6429590000000001,0.357199,0.248856,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714399,0.694409,1001,930,1,DDoS,HTTP
1651083,1651083,1528102948.8538,e,1,tcp,1,192.168.100.149,42332,192.168.100.3,80,10,1576,RST,1,1528102962.85131,831,13.997515,0.647572,0.915748,1.9427159999999999,0.0,1.942635,6,4,810,766,0.642971,0.35720599999999997,0.248862,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714413,0.694409,1001,930,1,DDoS,HTTP
1651084,1651084,1528102948.85424,e,1,tcp,1,192.168.100.149,42334,192.168.100.3,80,10,1777,RST,1,1528102962.85134,832,13.997093,0.647584,0.9157639999999999,1.942751,0.0,1.9426700000000001,6,4,1011,766,0.642991,0.357217,0.248871,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714434,0.694409,1001,930,1,DDoS,HTTP
1651085,1651085,1528102948.8547099,e,1,tcp,1,192.168.100.149,42336,192.168.100.3,80,10,1703,RST,1,1528102962.8513598,833,13.996649,0.647591,0.915775,1.9427720000000002,0.0,1.9426919999999999,6,4,937,766,0.643011,0.35722800000000005,0.248881,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714457,0.694409,1001,930,1,DDoS,HTTP
1651086,1651086,1528102948.85511,e,1,tcp,1,192.168.100.149,42338,192.168.100.3,80,10,1727,RST,1,1528102962.85138,834,13.996267999999999,0.647595,0.9157799999999999,1.9427849999999998,0.0,1.9427029999999998,6,4,961,766,0.643029,0.357238,0.248889,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714476,0.694409,1001,930,1,DDoS,HTTP
1651087,1651087,1528102948.85539,e,1,tcp,1,192.168.100.149,42340,192.168.100.3,80,10,1563,RST,1,1528102962.85141,835,13.996017000000002,0.64761,0.915799,1.9428310000000002,0.0,1.9427459999999999,6,4,797,766,0.64304,0.357244,0.24889499999999998,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714489,0.694409,1001,930,1,DDoS,HTTP
1651088,1651088,1528102948.85574,e,1,tcp,1,192.168.100.149,42342,192.168.100.3,80,10,1677,RST,1,1528102962.8514302,836,13.99569,0.647613,0.915802,1.942839,0.0,1.942753,6,4,911,766,0.643055,0.35725300000000004,0.24890199999999998,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.7145060000000001,0.694409,1001,930,1,DDoS,HTTP
1651089,1651089,1528102948.8559802,e,1,tcp,1,192.168.100.149,42344,192.168.100.3,80,10,1513,RST,1,1528102962.85146,837,13.995482999999998,0.642263,0.908234,1.9267880000000002,0.0,1.9267,6,4,747,766,0.643065,0.357258,0.248575,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714516,0.694409,1001,930,1,DDoS,HTTP
1651090,1651090,1528102948.85628,e,1,tcp,1,192.168.100.149,42346,192.168.100.3,80,10,1488,RST,1,1528102962.85149,838,13.995207,0.6476310000000001,0.915839,1.942894,0.0,1.942824,6,4,722,766,0.643077,0.357265,0.24891300000000002,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.71453,0.694409,1001,930,1,DDoS,HTTP
1651091,1651091,1528102948.85656,e,1,tcp,1,192.168.100.149,42348,192.168.100.3,80,10,1583,RST,1,1528102962.85151,839,13.994945999999999,0.647652,0.915832,1.942957,0.0,1.9428349999999999,6,4,817,766,0.643089,0.357272,0.248919,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714544,0.694409,1001,930,1,DDoS,HTTP
1651092,1651092,1528102948.85709,e,1,tcp,1,192.168.100.149,42350,192.168.100.3,80,10,1780,RST,1,1528102962.85153,840,13.994435999999999,0.647667,0.9158459999999999,1.943,0.0,1.942869,6,4,1014,766,0.643113,0.35728499999999996,0.24893,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.7145699999999999,0.694409,1001,930,1,DDoS,HTTP
1651093,1651093,1528102948.8573802,e,1,tcp,1,192.168.100.149,42352,192.168.100.3,80,10,1550,RST,1,1528102962.8515599,841,13.994183,0.6476649999999999,0.9158719999999999,1.942996,0.0,1.9429040000000002,6,4,784,766,0.643124,0.35729099999999997,0.24893600000000002,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714583,0.694409,1001,930,1,DDoS,HTTP
1651094,1651094,1528102948.85764,e,1,tcp,1,192.168.100.149,42354,192.168.100.3,80,10,1539,RST,1,1528102962.8515902,842,13.993944,0.647674,0.9158729999999999,1.943022,0.0,1.942914,6,4,773,766,0.643135,0.357297,0.248941,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714595,0.694409,1001,930,1,DDoS,HTTP
1651095,1651095,1528102948.8578699,e,1,tcp,1,192.168.100.149,42356,192.168.100.3,80,10,1445,RST,1,1528102962.8516,843,13.993734,0.647678,0.9158940000000001,1.9430349999999998,0.0,1.942948,6,4,679,766,0.643145,0.35730300000000004,0.248946,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.7146060000000001,0.694409,1001,930,1,DDoS,HTTP
1651096,1651096,1528102948.8582098,e,1,tcp,1,192.168.100.149,42358,192.168.100.3,80,10,1616,RST,1,1528102962.85162,844,13.993413,0.6463479999999999,0.914011,1.939043,0.0,1.938955,6,4,850,766,0.6431600000000001,0.357311,0.248871,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714622,0.694409,1001,930,1,DDoS,HTTP
1651097,1651097,1528102948.85847,e,1,tcp,1,192.168.100.149,42360,192.168.100.3,80,10,1519,RST,1,1528102962.85165,845,13.993179999999999,0.6463720000000001,0.914014,1.9391150000000001,0.0,1.9389830000000001,6,4,753,766,0.64317,0.357317,0.24887600000000001,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714634,0.694409,1001,930,1,DDoS,HTTP
1651098,1651098,1528102948.85882,e,1,tcp,1,192.168.100.149,42362,192.168.100.3,80,10,1590,RST,1,1528102962.85167,846,13.992849,0.646373,0.914042,1.9391180000000001,0.0,1.939023,6,4,824,766,0.6431859999999999,0.357325,0.24888400000000002,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714651,0.694409,1001,930,1,DDoS,HTTP
1651099,1651099,1528102948.8591,e,1,tcp,1,192.168.100.149,42364,192.168.100.3,80,10,1530,RST,1,1528102962.8517,847,13.992602999999999,0.646378,0.9140510000000001,1.9391330000000002,0.0,1.939041,6,4,764,766,0.643197,0.35733200000000004,0.248889,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714663,0.694409,1001,930,1,DDoS,HTTP
1651100,1651100,1528102948.85963,e,1,tcp,1,192.168.100.149,42366,192.168.100.3,80,10,1807,RST,1,1528102962.85173,848,13.9921,0.646392,0.914068,1.9391759999999998,0.0,1.93908,6,4,1041,766,0.64322,0.35734499999999997,0.2489,148213,159142,930,1001,1001,1001,0.71397,0.694409,100,93,0.714689,0.694409,1001,930,1,DDoS,HTTP
1651101,1651101,1528102948.86002,e,1,tcp,1,192.168.100.149,42368,192.168.100.3,80,10,1730,RST,1,1528102962.85175,849,13.991732999999998,0.646402,0.914077,1.9392049999999998,0.0,1.939102,6,4,964,766,0.643237,0.357354,0.248908,155096,177295,905,1025,1025,1025,0.8436459999999999,0.767127,100,89,0.714708,0.767127,1025,905,1,DDoS,HTTP
